y,timestamp,z,x
0.03515625,381.51220703125,0.001953125,0.0859375
-0.107421875,381.62255859375,-0.01171875,0.1240234375
-0.1728515625,381.7333984375,-0.0810546875,0.302734375
0.0068359375,381.84375,-0.00390625,-0.0771484375
-0.1171875,381.95458984375,-0.0390625,0.001953125
0.0830078125,382.06494140625,0.107421875,0.3798828125
-0.1796875,382.17578125,-0.0439453125,0.0537109375
0.0439453125,382.2861328125,-0.052734375,0.0
-0.2138671875,382.396484375,-0.068359375,0.2255859375
0.111328125,382.50732421875,0.041015625,0.123046875
-0.1826171875,382.61767578125,-0.0068359375,0.134765625
0.1923828125,382.728515625,-0.021484375,0.3125
-0.2236328125,382.8388671875,-0.021484375,0.0244140625
-0.0546875,382.94921875,0.0390625,0.0751953125
0.1103515625,383.06005859375,-0.1611328125,0.2353515625
-0.228515625,383.17041015625,0.083984375,0.107421875
-0.2021484375,383.28125,0.1337890625,0.1279296875
0.15234375,383.3916015625,-0.1826171875,0.0078125
-0.33203125,383.501953125,0.056640625,0.095703125
0.232421875,383.61279296875,0.00390625,0.166015625
-0.248046875,383.72314453125,0.0341796875,0.1396484375
0.1103515625,383.833984375,-0.033203125,0.130859375
-0.3369140625,383.9443359375,-0.03515625,0.2236328125
0.13671875,384.05517578125,-0.17578125,-0.220703125
0.0791015625,384.16552734375,-0.0400390625,0.3369140625
-0.265625,384.27587890625,0.0849609375,0.28515625
-0.1943359375,384.38671875,0.109375,0.11328125
0.173828125,384.4970703125,0.0234375,0.2119140625
-0.1806640625,384.60791015625,0.115234375,0.2353515625
0.111328125,384.71826171875,-0.087890625,-0.0966796875
-0.2861328125,384.82861328125,0.109375,0.087890625
0.0849609375,384.939453125,-0.1533203125,0.2314453125
-0.244140625,385.0498046875,0.0107421875,0.2763671875
-0.052734375,385.16064453125,0.0888671875,-0.0458984375
0.060546875,385.27099609375,-0.171875,0.0068359375
-0.2744140625,385.38134765625,0.109375,0.1962890625
0.1044921875,385.4921875,0.0244140625,0.220703125
-0.0341796875,385.6025390625,-0.0859375,0.09765625
-0.1591796875,385.71337890625,0.1162109375,0.095703125
0.107421875,385.82373046875,-0.1650390625,0.1435546875
-0.291015625,385.9345703125,0.130859375,0.1591796875
0.115234375,386.044921875,-0.1015625,-0.0849609375
-0.2001953125,386.1552734375,0.0654296875,0.259765625
0.166015625,386.26611328125,-0.0693359375,0.1708984375
-0.2861328125,386.37646484375,0.1298828125,0.0234375
0.0615234375,386.4873046875,-0.1396484375,0.1083984375
-0.1728515625,386.59765625,0.072265625,0.296875
0.0224609375,386.7080078125,-0.115234375,-0.0986328125
-0.06640625,386.81884765625,0.1796875,0.330078125
-0.0263671875,386.92919921875,-0.0625,0.16015625
-0.0380859375,387.0400390625,0.0224609375,-0.068359375
-0.1142578125,387.150390625,-0.111328125,0.2275390625
-0.0830078125,387.26123046875,0.1259765625,0.111328125
-0.0029296875,387.37158203125,-0.07421875,0.017578125
0.10546875,387.48193359375,-0.0888671875,0.697265625
-0.220703125,387.5927734375,0.177734375,0.4111328125
-0.3505859375,387.703125,0.0771484375,0.1826171875
0.193359375,387.81396484375,-0.19921875,-0.01171875
-0.2744140625,387.92431640625,0.041015625,0.3974609375
0.181640625,388.03466796875,-0.0224609375,0.01171875
-0.2958984375,388.1455078125,0.12890625,0.2021484375
0.2109375,388.255859375,-0.0576171875,0.2080078125
-0.3134765625,388.36669921875,0.0244140625,-0.0302734375
0.1669921875,388.47705078125,-0.0888671875,-0.033203125
-0.3134765625,388.58740234375,0.1533203125,0.458984375
0.1572265625,388.6982421875,-0.1123046875,-0.109375
-0.185546875,388.80859375,0.109375,0.2783203125
0.1630859375,388.91943359375,-0.1123046875,0.107421875
-0.31640625,389.02978515625,0.1171875,-0.03125
0.126953125,389.140625,-0.1357421875,0.1123046875
-0.2666015625,389.2509765625,0.078125,0.3134765625
0.1923828125,389.361328125,-0.0830078125,-0.072265625
-0.26953125,389.47216796875,0.162109375,0.2939453125
0.1826171875,389.58251953125,-0.1083984375,0.09765625
-0.29296875,389.693359375,0.0517578125,-0.0537109375
0.1142578125,389.8037109375,-0.0908203125,0.1435546875
-0.3046875,389.9140625,0.1552734375,0.35546875
0.115234375,390.02490234375,-0.0419921875,-0.037109375
-0.1416015625,390.13525390625,-0.033203125,0.044921875
-0.0078125,390.24609375,0.103515625,0.2802734375
-0.0498046875,390.3564453125,-0.0830078125,-0.0458984375
-0.1181640625,390.466796875,0.046875,0.0517578125
0.0439453125,390.57763671875,-0.109375,0.2900390625
-0.203125,390.68798828125,0.158203125,0.240234375
0.0166015625,390.798828125,-0.099609375,-0.197265625
-0.1591796875,390.9091796875,0.12109375,0.2841796875
0.1083984375,391.02001953125,-0.099609375,0.0986328125
-0.255859375,391.13037109375,0.130859375,0.0595703125
0.111328125,391.24072265625,-0.087890625,0.25390625
-0.265625,391.3515625,0.083984375,0.22265625
0.0986328125,391.4619140625,-0.0634765625,-0.2001953125
-0.287109375,391.57275390625,0.1259765625,0.251953125
0.2236328125,391.68310546875,-0.060546875,0.240234375
-0.255859375,391.79345703125,0.015625,-0.013671875
0.1591796875,391.904296875,-0.0244140625,0.150390625
-0.279296875,392.0146484375,0.0673828125,0.2548828125
0.0791015625,392.12548828125,-0.037109375,-0.1142578125
-0.1982421875,392.23583984375,-0.0224609375,0.01953125
0.150390625,392.34619140625,0.0703125,0.36328125
-0.1669921875,392.45703125,0.013671875,0.072265625
0.041015625,392.5673828125,-0.017578125,0.03515625
-0.130859375,392.67822265625,-0.0830078125,0.2138671875
-0.1904296875,392.78857421875,0.1240234375,0.0546875
0.025390625,392.8994140625,-0.0869140625,-0.0478515625
-0.189453125,393.009765625,0.1376953125,0.359375
0.1611328125,393.1201171875,-0.0419921875,0.1455078125
-0.3095703125,393.23095703125,0.0908203125,-0.0419921875
0.1337890625,393.34130859375,-0.1123046875,0.0908203125
-0.2626953125,393.4521484375,0.0234375,0.2451171875
0.1845703125,393.5625,-0.0390625,-0.06640625
-0.2294921875,393.6728515625,0.09765625,0.2431640625
0.1787109375,393.78369140625,-0.0244140625,0.2607421875
-0.2734375,393.89404296875,-0.0205078125,-0.15234375
0.109375,394.0048828125,-0.0322265625,0.0263671875
-0.3076171875,394.115234375,0.0888671875,0.3994140625
0.16015625,394.22607421875,-0.0458984375,-0.0234375
-0.2119140625,394.33642578125,0.060546875,0.09765625
0.1484375,394.44677734375,0.0224609375,0.2509765625
-0.212890625,394.5576171875,-0.0390625,-0.09375
0.0341796875,394.66796875,-0.017578125,0.0244140625
-0.1181640625,394.77880859375,-0.068359375,0.2880859375
-0.021484375,394.88916015625,0.12890625,0.134765625
-0.0498046875,394.99951171875,-0.0634765625,-0.0693359375
-0.0595703125,395.1103515625,0.0859375,0.287109375
0.00390625,395.220703125,-0.1201171875,-0.0419921875
-0.1484375,395.33154296875,0.1044921875,0.03125
-0.017578125,395.44189453125,-0.0712890625,0.2880859375
-0.0615234375,395.55224609375,0.08203125,0.1884765625
0.0751953125,395.6630859375,-0.130859375,-0.1962890625
-0.2255859375,395.7734375,0.166015625,0.3037109375
0.1337890625,395.88427734375,-0.11328125,0.05078125
-0.2587890625,395.99462890625,0.0751953125,-0.02734375
0.138671875,396.10546875,-0.0673828125,0.2158203125
-0.302734375,396.2158203125,0.169921875,0.337890625
0.1328125,396.326171875,-0.115234375,-0.2529296875
-0.2099609375,396.43701171875,0.0810546875,0.1884765625
0.171875,396.54736328125,-0.1162109375,0.0908203125
-0.30859375,396.658203125,0.1474609375,0.0615234375
0.1708984375,396.7685546875,-0.1064453125,0.1923828125
-0.27734375,396.87890625,0.0908203125,0.263671875
0.1484375,396.98974609375,-0.09375,-0.26953125
-0.2705078125,397.10009765625,0.1123046875,0.1943359375
0.2314453125,397.2109375,-0.0791015625,0.25390625
-0.2236328125,397.3212890625,0.0263671875,-0.0205078125
0.099609375,397.43212890625,0.017578125,0.1015625
-0.177734375,397.54248046875,0.01171875,0.2734375
-0.076171875,397.65283203125,0.0380859375,-0.1025390625
0.029296875,397.763671875,-0.125,-0.1103515625
-0.1533203125,397.8740234375,0.1806640625,0.4267578125
0.15625,397.98486328125,-0.095703125,0.1162109375
-0.259765625,398.09521484375,0.056640625,-0.09375
0.1328125,398.20556640625,-0.05859375,0.1240234375
-0.26171875,398.31640625,0.0517578125,0.2158203125
0.0673828125,398.4267578125,-0.0146484375,-0.1181640625
-0.1103515625,398.53759765625,-0.0078125,0.1181640625
0.0908203125,398.64794921875,0.11328125,0.3486328125
-0.13671875,398.7587890625,-0.0517578125,-0.0712890625
-0.005859375,398.869140625,-0.00390625,-0.05859375
-0.076171875,398.9794921875,-0.1005859375,0.21484375
-0.0703125,399.09033203125,0.1298828125,0.1513671875
0.015625,399.20068359375,-0.080078125,-0.048828125
-0.1298828125,399.3115234375,0.1484375,0.3408203125
0.13671875,399.421875,-0.1064453125,-0.0048828125
-0.3310546875,399.5322265625,0.1083984375,-0.068359375
0.1484375,399.64306640625,-0.119140625,0.1845703125
-0.2529296875,399.75341796875,0.0888671875,0.28515625
0.1728515625,399.8642578125,-0.0439453125,-0.134765625
-0.234375,399.974609375,0.078125,0.185546875
0.150390625,400.0849609375,-0.0224609375,0.19921875
-0.173828125,400.19580078125,-0.0595703125,-0.171875
-0.0341796875,400.30615234375,0.087890625,0.1142578125
-0.00390625,400.4169921875,-0.0615234375,0.3291015625
-0.119140625,400.52734375,0.1201171875,0.0771484375
0.064453125,400.63818359375,-0.1328125,-0.1767578125
-0.2080078125,400.74853515625,0.17578125,0.3271484375
0.154296875,400.85888671875,-0.1279296875,0.037109375
-0.267578125,400.9697265625,0.078125,-0.029296875
0.1708984375,401.080078125,-0.072265625,0.21484375
-0.2978515625,401.19091796875,0.140625,0.259765625
0.1220703125,401.30126953125,-0.08203125,-0.2451171875
-0.2294921875,401.41162109375,0.0537109375,0.119140625
0.142578125,401.5224609375,0.0478515625,0.2763671875
-0.083984375,401.6328125,0.0,-0.0224609375
-0.0771484375,401.74365234375,0.07421875,0.08203125
0.087890625,401.85400390625,-0.1318359375,0.2001953125
-0.326171875,401.96484375,0.1630859375,0.0458984375
0.1123046875,402.0751953125,-0.115234375,-0.1484375
-0.2373046875,402.185546875,0.1005859375,0.2216796875
0.1923828125,402.29638671875,0.01171875,0.2392578125
-0.2080078125,402.40673828125,0.0224609375,-0.0361328125
0.115234375,402.517578125,-0.0419921875,0.02734375
-0.1923828125,402.6279296875,-0.046875,0.1884765625
0.0048828125,402.73828125,0.07421875,-0.0634765625
-0.078125,402.84912109375,0.0048828125,0.064453125
0.0673828125,402.95947265625,0.08203125,0.35546875
-0.0302734375,403.0703125,-0.103515625,-0.08984375
-0.169921875,403.1806640625,0.1171875,-0.0244140625
0.0146484375,403.29150390625,-0.1123046875,0.1826171875
-0.1884765625,403.40185546875,0.1201171875,0.134765625
0.1806640625,403.51220703125,-0.1005859375,-0.0947265625
-0.2353515625,403.623046875,0.1865234375,0.333984375
0.189453125,403.7333984375,-0.0771484375,0.1181640625
-0.2421875,403.84423828125,0.0126953125,-0.16796875
0.0849609375,403.95458984375,-0.0078125,0.0947265625
-0.1708984375,404.06494140625,0.0283203125,0.3232421875
0.07421875,404.17578125,0.0185546875,0.0146484375
-0.0625,404.2861328125,-0.0791015625,-0.04296875
-0.0703125,404.39697265625,0.162109375,0.26953125
-0.0029296875,404.50732421875,-0.0859375,-0.1025390625
-0.130859375,404.61767578125,0.068359375,-0.0029296875
0.0908203125,404.728515625,-0.1064453125,0.27734375
-0.2333984375,404.8388671875,0.1728515625,0.193359375
0.1015625,404.94970703125,-0.0830078125,-0.2177734375
-0.248046875,405.06005859375,0.125,0.212890625
0.17578125,405.1708984375,-0.0849609375,0.0576171875
-0.287109375,405.28125,0.0966796875,0.0234375
0.1572265625,405.3916015625,-0.046875,0.1953125
-0.21875,405.50244140625,0.044921875,0.21875
0.0791015625,405.61279296875,0.0419921875,-0.1484375
-0.1298828125,405.7236328125,0.0107421875,0.0146484375
0.05859375,405.833984375,0.0673828125,0.2841796875
-0.0361328125,405.9443359375,-0.091796875,-0.02734375
-0.0791015625,406.05517578125,0.1181640625,0.06640625
0.041015625,406.16552734375,-0.0927734375,0.2197265625
-0.2529296875,406.2763671875,0.1015625,0.064453125
0.09765625,406.38671875,-0.0986328125,-0.2509765625
-0.2509765625,406.49755859375,0.158203125,0.3232421875
0.220703125,406.60791015625,-0.02734375,0.23046875
-0.1865234375,406.71826171875,-0.009765625,-0.1337890625
0.08203125,406.8291015625,0.033203125,0.08203125
-0.1943359375,406.939453125,0.017578125,0.224609375
-0.044921875,407.05029296875,0.0263671875,-0.0654296875
0.0234375,407.16064453125,-0.0439453125,-0.025390625
-0.1328125,407.27099609375,0.1953125,0.39453125
0.134765625,407.3818359375,-0.09765625,-0.0302734375
-0.2265625,407.4921875,0.0751953125,-0.0859375
0.125,407.60302734375,-0.0966796875,0.0908203125
-0.298828125,407.71337890625,0.146484375,0.2275390625
0.177734375,407.82373046875,-0.0595703125,-0.095703125
-0.2451171875,407.9345703125,0.103515625,0.1982421875
0.16796875,408.044921875,0.0263671875,0.169921875
-0.236328125,408.15576171875,-0.0107421875,-0.1455078125
0.0546875,408.26611328125,-0.0146484375,0.052734375
-0.11328125,408.376953125,-0.0400390625,0.2548828125
-0.013671875,408.4873046875,0.12109375,0.068359375
-0.044921875,408.59765625,-0.046875,-0.068359375
-0.052734375,408.70849609375,0.0859375,0.2529296875
0.0546875,408.81884765625,-0.125,-0.0966796875
-0.216796875,408.9296875,0.1142578125,-0.0263671875
0.1328125,409.0400390625,-0.0810546875,0.2646484375
-0.228515625,409.150390625,0.1181640625,0.20703125
0.16796875,409.26123046875,-0.0908203125,-0.25390625
-0.240234375,409.37158203125,0.126953125,0.2158203125
0.19140625,409.482421875,-0.07421875,0.1220703125
-0.2587890625,409.5927734375,0.0283203125,-0.103515625
0.1416015625,409.703125,0.005859375,0.1494140625
-0.2265625,409.81396484375,0.08984375,0.2958984375
0.0556640625,409.92431640625,0.001953125,-0.166015625
-0.09765625,410.03515625,-0.05859375,-0.0634765625
-0.001953125,410.1455078125,0.140625,0.302734375
0.0302734375,410.25634765625,-0.0859375,-0.0322265625
-0.1015625,410.36669921875,0.05859375,0.033203125
0.111328125,410.47705078125,-0.1083984375,0.1748046875
-0.2861328125,410.587890625,0.1728515625,0.1123046875
0.115234375,410.6982421875,-0.087890625,-0.2177734375
-0.228515625,410.80908203125,0.1103515625,0.2353515625
0.25390625,410.91943359375,-0.0322265625,0.201171875
-0.2783203125,411.02978515625,0.1005859375,-0.0283203125
0.15234375,411.140625,-0.076171875,0.07421875
-0.279296875,411.2509765625,0.02734375,0.1728515625
0.166015625,411.36181640625,-0.01953125,-0.173828125
-0.2861328125,411.47216796875,0.1044921875,0.1728515625
0.2431640625,411.5830078125,-0.0126953125,0.3037109375
-0.28515625,411.693359375,0.041015625,-0.0888671875
0.1474609375,411.8037109375,-0.033203125,-0.0400390625
-0.2978515625,411.91455078125,0.091796875,0.283203125
0.138671875,412.02490234375,-0.0498046875,-0.1904296875
-0.2001953125,412.1357421875,0.041015625,0.1181640625
0.138671875,412.24609375,0.08203125,0.326171875
-0.072265625,412.3564453125,-0.0361328125,-0.1015625
-0.1064453125,412.46728515625,0.03125,-0.056640625
0.0830078125,412.57763671875,-0.1103515625,0.1591796875
-0.26171875,412.6884765625,0.14453125,0.115234375
0.171875,412.798828125,-0.0673828125,-0.0615234375
-0.2294921875,412.9091796875,0.095703125,0.1865234375
0.2099609375,413.02001953125,-0.021484375,0.1318359375
-0.2880859375,413.13037109375,0.05859375,-0.1044921875
0.1318359375,413.2412109375,-0.0771484375,0.03515625
-0.228515625,413.3515625,0.021484375,0.275390625
0.1708984375,413.46240234375,0.0205078125,-0.068359375
-0.2080078125,413.57275390625,0.08203125,0.0546875
0.1357421875,413.68310546875,0.0029296875,0.2265625
-0.166015625,413.7939453125,-0.064453125,-0.1630859375
0.025390625,413.904296875,0.0537109375,0.033203125
-0.0634765625,414.01513671875,-0.0107421875,0.3271484375
0.0166015625,414.12548828125,0.07421875,0.041015625
-0.080078125,414.23583984375,-0.05859375,-0.1845703125
0.021484375,414.3466796875,0.1064453125,0.2705078125
-0.1103515625,414.45703125,-0.0458984375,-0.0400390625
0.0380859375,414.56787109375,0.0166015625,-0.0234375
-0.1123046875,414.67822265625,-0.041015625,0.275390625
0.021484375,414.78857421875,0.11328125,0.0458984375
-0.1171875,414.8994140625,-0.060546875,-0.177734375
-0.0185546875,415.009765625,0.0859375,0.234375
0.0419921875,415.12060546875,-0.1142578125,-0.0234375
-0.26171875,415.23095703125,0.17578125,-0.0029296875
0.15234375,415.341796875,-0.064453125,0.2548828125
-0.25,415.4521484375,0.056640625,0.09375
0.052734375,415.5625,0.0380859375,-0.1572265625
-0.0859375,415.67333984375,-0.029296875,0.0390625
-0.03515625,415.78369140625,0.099609375,0.2373046875
0.0498046875,415.89453125,-0.1005859375,-0.0302734375
-0.1171875,416.0048828125,0.1494140625,0.1064453125
-0.0361328125,416.115234375,-0.0771484375,0.1474609375
-0.0908203125,416.22607421875,0.0869140625,0.0546875
-0.033203125,416.33642578125,-0.1123046875,-0.228515625
-0.0048828125,416.447265625,0.15625,0.3642578125
-0.001953125,416.5576171875,-0.0625,0.041015625
-0.0302734375,416.66796875,0.0458984375,-0.09375
0.001953125,416.77880859375,-0.1005859375,0.1572265625
-0.169921875,416.88916015625,0.154296875,0.0859375
0.080078125,417.0,-0.130859375,-0.2021484375
-0.140625,417.1103515625,0.1357421875,0.32421875
0.220703125,417.22119140625,-0.08203125,0.1015625
-0.2822265625,417.33154296875,0.1513671875,-0.0419921875
0.142578125,417.44189453125,-0.1015625,0.07421875
-0.3076171875,417.552734375,0.0712890625,0.1474609375
0.1923828125,417.6630859375,-0.0185546875,-0.1767578125
-0.2412109375,417.77392578125,0.1103515625,0.228515625
0.25390625,417.88427734375,-0.0244140625,0.2158203125
-0.3037109375,417.99462890625,0.0419921875,-0.12109375
0.169921875,418.10546875,-0.0439453125,-0.0712890625
-0.3212890625,418.2158203125,0.125,0.333984375
0.1982421875,418.32666015625,-0.0576171875,-0.1630859375
-0.2353515625,418.43701171875,0.1181640625,0.1962890625
0.2470703125,418.54736328125,-0.03515625,0.150390625
-0.318359375,418.658203125,0.09765625,-0.064453125
0.1435546875,418.7685546875,-0.1083984375,-0.01171875
-0.2763671875,418.87939453125,0.0859375,0.2587890625
0.193359375,418.98974609375,-0.044921875,-0.1142578125
-0.23046875,419.1005859375,0.1484375,0.1689453125
0.2236328125,419.2109375,-0.0029296875,0.21875
-0.1865234375,419.3212890625,-0.0322265625,-0.212890625
0.0166015625,419.43212890625,0.0576171875,-0.00390625
-0.1123046875,419.54248046875,-0.01171875,0.28125
-0.0322265625,419.6533203125,0.087890625,0.064453125
0.009765625,419.763671875,-0.1025390625,-0.1376953125
-0.1376953125,419.8740234375,0.185546875,0.2607421875
0.1083984375,419.98486328125,-0.1123046875,-0.0390625
-0.22265625,420.09521484375,0.0654296875,-0.1044921875
0.16015625,420.2060546875,-0.0595703125,0.177734375
-0.26171875,420.31640625,0.1494140625,0.287109375
0.1748046875,420.42724609375,-0.0390625,-0.2041015625
-0.2548828125,420.53759765625,0.064453125,0.10546875
0.228515625,420.64794921875,-0.041015625,0.09765625
-0.3017578125,420.7587890625,0.08203125,-0.0419921875
0.1572265625,420.869140625,-0.0625,0.0615234375
-0.2353515625,420.97998046875,0.103515625,0.333984375
0.1767578125,421.09033203125,-0.0498046875,-0.23828125
-0.2919921875,421.20068359375,0.1142578125,0.056640625
0.150390625,421.3115234375,0.001953125,0.224609375
-0.1357421875,421.421875,-0.0244140625,-0.1328125
-0.0107421875,421.53271484375,0.1015625,0.1123046875
0.0224609375,421.64306640625,-0.072265625,0.26953125
-0.1552734375,421.75341796875,0.1103515625,-0.0087890625
0.08984375,421.8642578125,-0.111328125,-0.2255859375
-0.234375,421.974609375,0.1748046875,0.267578125
0.1904296875,422.08544921875,-0.0517578125,0.1220703125
-0.255859375,422.19580078125,0.052734375,-0.064453125
0.1796875,422.306640625,-0.01171875,0.12109375
-0.2578125,422.4169921875,0.0595703125,0.17578125
0.134765625,422.52734375,-0.03515625,-0.2236328125
-0.1748046875,422.63818359375,0.025390625,0.044921875
0.1435546875,422.74853515625,0.099609375,0.3037109375
-0.1337890625,422.859375,-0.0048828125,-0.0703125
0.0263671875,422.9697265625,0.02734375,-0.03515625
0.0107421875,423.080078125,-0.1123046875,0.1416015625
-0.19140625,423.19091796875,0.138671875,0.025390625
0.10546875,423.30126953125,-0.080078125,-0.1298828125
-0.1962890625,423.412109375,0.1396484375,0.30859375
0.2275390625,423.5224609375,-0.037109375,0.115234375
-0.2861328125,423.6328125,0.115234375,-0.0859375
0.1630859375,423.74365234375,-0.0966796875,-0.01171875
-0.28125,423.85400390625,0.0703125,0.20703125
0.1904296875,423.96484375,-0.0576171875,-0.2197265625
-0.2490234375,424.0751953125,0.197265625,0.3017578125
0.1796875,424.18603515625,-0.021484375,0.166015625
-0.2685546875,424.29638671875,0.0263671875,-0.2412109375
0.0986328125,424.40673828125,0.0048828125,0.0
-0.0771484375,424.517578125,-0.033203125,0.2216796875
-0.052734375,424.6279296875,0.0830078125,0.0009765625
0.0341796875,424.73876953125,-0.0595703125,-0.0693359375
-0.16796875,424.84912109375,0.2177734375,0.3154296875
0.1162109375,424.95947265625,-0.0888671875,-0.07421875
-0.2138671875,425.0703125,0.0703125,-0.1171875
0.1279296875,425.1806640625,-0.0888671875,0.1357421875
-0.2470703125,425.29150390625,0.1455078125,0.2548828125
0.18359375,425.40185546875,-0.0556640625,-0.1591796875
-0.25,425.51220703125,0.1220703125,0.1162109375
0.2333984375,425.623046875,-0.0107421875,0.0849609375
-0.2451171875,425.7333984375,0.060546875,-0.1142578125
0.142578125,425.84423828125,-0.0283203125,0.1181640625
-0.1552734375,425.95458984375,0.0009765625,0.255859375
0.0087890625,426.0654296875,0.08984375,-0.048828125
-0.09765625,426.17578125,-0.05859375,-0.126953125
-0.0439453125,426.2861328125,0.0849609375,0.171875
0.076171875,426.39697265625,-0.1103515625,-0.03515625
-0.224609375,426.50732421875,0.14453125,0.0322265625
0.1650390625,426.6181640625,-0.0703125,0.16796875
-0.236328125,426.728515625,0.1298828125,0.1904296875
0.1640625,426.8388671875,-0.0703125,-0.244140625
-0.31640625,426.94970703125,0.076171875,0.1123046875
0.1884765625,427.06005859375,-0.0302734375,0.193359375
-0.19140625,427.1708984375,-0.0283203125,-0.095703125
0.0888671875,427.28125,0.0791015625,0.052734375
-0.1689453125,427.3916015625,0.060546875,0.2109375
0.0390625,427.50244140625,0.03125,0.0048828125
-0.125,427.61279296875,-0.0625,-0.1376953125
0.0615234375,427.7236328125,0.109375,0.2890625
-0.0634765625,427.833984375,-0.05078125,0.0458984375
0.0146484375,427.94482421875,0.0263671875,-0.091796875
-0.1865234375,428.05517578125,-0.0361328125,0.099609375
0.0517578125,428.16552734375,0.080078125,-0.001953125
-0.1689453125,428.2763671875,-0.0107421875,-0.07421875
0.1201171875,428.38671875,0.0791015625,0.30078125
-0.017578125,428.49755859375,-0.0654296875,-0.0263671875
-0.05078125,428.60791015625,0.115234375,-0.0703125
-0.0390625,428.71826171875,-0.0791015625,0.126953125
-0.111328125,428.8291015625,0.08984375,0.0556640625
0.0751953125,428.939453125,-0.11328125,-0.181640625
-0.1630859375,429.05029296875,0.228515625,0.3671875
0.1806640625,429.16064453125,-0.0830078125,0.0634765625
-0.236328125,429.27099609375,0.0390625,-0.21484375
0.16015625,429.3818359375,-0.0302734375,0.0302734375
-0.2216796875,429.4921875,0.0498046875,0.2548828125
0.1162109375,429.60302734375,0.01171875,-0.0869140625
-0.1337890625,429.71337890625,0.00390625,-0.0224609375
0.1015625,429.82421875,0.1064453125,0.2890625
-0.1298828125,429.9345703125,-0.0263671875,-0.1337890625
-0.0654296875,430.044921875,0.03125,-0.087890625
-0.03125,430.15576171875,-0.103515625,0.18359375
-0.1162109375,430.26611328125,0.1708984375,0.115234375
0.01171875,430.376953125,-0.0537109375,-0.1171875
-0.0478515625,430.4873046875,0.119140625,0.240234375
0.0400390625,430.59765625,-0.1220703125,-0.1240234375
-0.16796875,430.70849609375,0.1240234375,-0.0712890625
0.0517578125,430.81884765625,-0.0771484375,0.2099609375
-0.1123046875,430.9296875,0.10546875,0.162109375
0.1162109375,431.0400390625,-0.080078125,-0.19140625
-0.2529296875,431.150390625,0.26171875,0.4091796875
0.169921875,431.26123046875,-0.076171875,-0.1328125
-0.2578125,431.37158203125,0.08203125,-0.0107421875
0.234375,431.482421875,-0.05859375,0.0126953125
-0.294921875,431.5927734375,0.18359375,0.2314453125
0.193359375,431.70361328125,-0.1220703125,-0.2294921875
-0.3330078125,431.81396484375,0.091796875,-0.001953125
0.2451171875,431.92431640625,-0.01953125,0.0654296875
-0.3466796875,432.03515625,0.072265625,0.025390625
0.224609375,432.1455078125,-0.01953125,-0.0009765625
-0.263671875,432.25634765625,0.087890625,0.2802734375
0.1572265625,432.36669921875,0.0537109375,-0.189453125
-0.228515625,432.47705078125,0.0283203125,-0.0595703125
0.1416015625,432.587890625,0.0517578125,0.16796875
-0.1064453125,432.6982421875,-0.0830078125,0.0166015625
-0.0234375,432.80908203125,0.1328125,-0.005859375
-0.001953125,432.91943359375,-0.0634765625,0.20703125
-0.154296875,433.02978515625,0.1416015625,-0.0400390625
0.064453125,433.140625,-0.15234375,-0.2421875
-0.142578125,433.2509765625,0.1865234375,0.2451171875
0.1572265625,433.36181640625,-0.060546875,0.1201171875
-0.142578125,433.47216796875,0.150390625,0.0244140625
0.12109375,433.5830078125,-0.1259765625,-0.076171875
-0.2275390625,433.693359375,0.2138671875,0.1884765625
0.0693359375,433.8037109375,-0.076171875,-0.2392578125
-0.1455078125,433.91455078125,0.1103515625,0.20703125
0.1884765625,434.02490234375,-0.1181640625,0.1103515625
-0.2373046875,434.1357421875,0.1904296875,-0.0517578125
0.1376953125,434.24609375,-0.08203125,0.0322265625
-0.2822265625,434.3564453125,0.091796875,0.1416015625
0.1826171875,434.46728515625,-0.0517578125,-0.19140625
-0.1787109375,434.57763671875,0.0322265625,0.109375
0.1611328125,434.6884765625,0.0625,0.27734375
-0.154296875,434.798828125,-0.044921875,-0.1162109375
-0.0185546875,434.9091796875,0.12890625,-0.1728515625
-0.09765625,435.02001953125,-0.052734375,0.2236328125
0.0517578125,435.13037109375,0.0810546875,-0.033203125
-0.0419921875,435.2412109375,-0.072265625,-0.0556640625
0.046875,435.3515625,0.1630859375,0.2802734375
-0.0693359375,435.46240234375,-0.0693359375,-0.052734375
-0.037109375,435.57275390625,0.02734375,-0.1513671875
-0.0732421875,435.68310546875,-0.119140625,0.146484375
-0.0322265625,435.7939453125,0.1484375,0.0244140625
-0.09375,435.904296875,-0.533203125,-1.986328125
0.4072265625,436.01513671875,-0.6240234375,-1.5859375
0.03515625,436.12548828125,0.0771484375,-0.037109375
-0.3681640625,436.23583984375,0.2646484375,0.4833984375
0.1201171875,436.3466796875,-0.076171875,-0.0068359375
-0.2412109375,436.45703125,0.01171875,0.1826171875
0.1953125,436.56787109375,0.0263671875,-0.0146484375
-0.208984375,436.67822265625,0.03125,0.0458984375
0.0576171875,436.78857421875,0.0380859375,0.1865234375
-0.103515625,436.8994140625,-0.078125,-0.1767578125
-0.0068359375,437.009765625,0.08984375,-0.0185546875
-0.091796875,437.12060546875,-0.0029296875,0.283203125
-0.01953125,437.23095703125,0.08984375,0.0595703125
-0.037109375,437.341796875,-0.05078125,-0.26171875
-0.0478515625,437.4521484375,0.1396484375,0.2138671875
-0.0185546875,437.5625,-0.072265625,-0.025390625
-0.0478515625,437.67333984375,0.0517578125,-0.0810546875
